idle_timeout,arrival_rate,replications,simulation_total_delay,simulation_switch_delay,simulation_miss_delay,simulation_residual_delay,analytical_total_delay,analytical_switch_delay,analytical_miss_delay,analytical_residual_delay
3.0,0.39489795918367343,10,0.6944534866701656,0.38182315083053026,0.31047988940444415,0.0021504464351910545,0.7385151152169334,0.38386212299255773,0.28508378923965283,0.06956920298472276
3.0,0.45387755102040817,10,0.658639129449552,0.390658392521171,0.26569028549298435,0.002290451435396707,0.6980600321462616,0.39275408784866944,0.23852827297769846,0.0667776713198936
3.0,0.5128571428571429,10,0.6318396238198215,0.39892187838769055,0.23033160599118263,0.002586139440948307,0.6644791646309525,0.402067777139575,0.19947259762362807,0.06293878986774931
3.0,0.5718367346938775,10,0.6112475541150586,0.40687137349679714,0.201366933591423,0.0030092470268384087,0.6370883407954159,0.41183392166750715,0.16676079109111985,0.058493628036788856
3.0,0.6308163265306123,10,0.5918904819461233,0.41695300097723437,0.17128481050644567,0.0036526704624432562,0.6152436058766666,0.4220863123438711,0.1393924480322143,0.0537648455005813
3.0,0.6897959183673469,10,0.578547054108139,0.42315659395093486,0.15192255651237935,0.003467903644824731,0.598355115371439,0.4328621908127208,0.11651117443730746,0.04898175012141066
3.0,0.7487755102040816,10,0.5721576927152301,0.4354281132587351,0.13298931441129708,0.003740265045197902,0.5858943540087612,0.44420270147765395,0.09738966598064375,0.04430198655046359
3.0,0.8077551020408164,10,0.5617611091366476,0.4452410830300984,0.11332160117234007,0.003198424934209094,0.5773965695984187,0.45615341649599705,0.08141380196007458,0.03982935114234713
3.0,0.866734693877551,10,0.5573304618242739,0.45861552919834586,0.09526647621801732,0.0034484564079109064,0.5724600456530299,0.46876494786185785,0.06806717197493829,0.0356279258162338
3.0,0.9257142857142857,10,0.5603387337553897,0.4721766881149757,0.08407981440623057,0.004082231234183434,0.5707434809329213,0.4820936639118457,0.05691679553293979,0.03173302148813571
3.0,0.9846938775510203,10,0.5636718413876063,0.4895284081103267,0.07045357630460432,0.0036898569726752594,0.5719624055112749,0.4962025316455696,0.047600373751545626,0.02815950011415967
3.0,1.0436734693877552,10,0.5699221390991231,0.5035150953779544,0.06246130346961661,0.003945740251552163,0.5758852840989661,0.5111621114124766,0.03981515784749828,0.024908014838991292
3.0,1.1026530612244898,10,0.5780363494677684,0.520821939129387,0.05317835115078947,0.00403605918759189,0.5823297467813638,0.5270517371195009,0.03330837564565491,0.021969634016208012
